Author Name,Tweet,Friends,CreatedAt,Id,Favorite Count,Retweet Count,Company,Source
theglobaltrader,@DowdEdward Agree 100% on $FB. Too early to short $GOOGL in my opinion.,2309,3/1/18 12:45,9.69192E+17,1,0,GOOGLE,Twitter
Warren Young,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",28193,3/1/18 12:43,9.69191E+17,0,28,GOOGLE,Twitter
Jeff Farley,The culture of blaming everyone else just doesnâ€™t cut it for me. YouTube is no more addictive than tv or music. $GOOGL.,693,3/1/18 12:42,9.69191E+17,3,0,GOOGLE,Twitter
PW,RT @LMT978: Noteworthy for a famed Value manager to choose $AMZN $FB $GOOGL for 3 of the only 4 stock holdings in this account. $FDN #FANâ€¦,2329,3/1/18 12:39,9.6919E+17,0,2,GOOGLE,Twitter
Todd Harrison,"Anyone else starting to pick up a theme? cc: @Peter_Atwater @profgalloway $FB $GOOGL $TWTR What Facebook, Googlâ€¦ u",1716,3/1/18 12:38,9.6919E+17,7,0,GOOGLE,Twitter
LMT978,Noteworthy for a famed Value manager to choose $AMZN $FB $GOOGL for 3 of the only 4 stock holdings in this account.â€¦ 2,972,3/1/18 12:38,9.6919E+17,10,2,GOOGLE,Twitter
ProVesting,$BRK.A $AMZN $GOOGL $FB $BTCUSD: Why this famed investor is betting on Buffett and hot tech: 1,6,3/1/18 12:33,9.69189E+17,0,0,GOOGLE,Twitter
TeeðŸ•CeeðŸŒŠ,$fb $twtr $googl EU piles pressure on internet giants to remove extremist content via @YahooFinance,1895,3/1/18 12:30,9.69188E+17,0,0,GOOGLE,Twitter
Exact Option Picks,ACTIVE TRADERS Try one of these FREE trading guides: $NFLX $TSLA $AAPL $GILD $GS $FB $AMZN $GOOGL $NVDA,4,3/1/18 12:30,9.69188E+17,0,0,GOOGLE,Twitter
Dan Tsataros,Waymo is $googl,71,3/1/18 12:23,9.69186E+17,0,0,GOOGLE,Twitter
Isabella Gomez,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",2733,3/1/18 12:20,9.69186E+17,0,28,GOOGLE,Twitter
Brian Firestone,At Least Valeant Had a Footnote! #Salesforce Just Outright Misleads! $vrx $crm $cmg $twtr $agn $pep $ibm $iep $mylâ€¦,98,3/1/18 12:16,9.69185E+17,0,0,GOOGLE,Twitter
ExtentiaforCloud,RT @brianfires: The Immature and Biased Media Against Valeant Didn't Say Anything About #Salesforce 's Wrongly Scaled Chart! $vrx $crm $cmgâ€¦,160,3/1/18 12:14,9.69184E+17,0,1,GOOGLE,Twitter
Reversal Levels,RT @lunatictrader1: Sell signal for S&amp;P 500 = failed rally. Bearish divergence for $GOOGL. More stocks: c $SPY $GLD hâ€¦,1,3/1/18 12:08,9.69183E+17,0,2,GOOGLE,Twitter
Brian Firestone,The Immature and Biased Media Against Valeant Didn't Say Anything About #Salesforce 's Wrongly Scaled Chart! $vrxâ€¦,98,3/1/18 12:07,9.69182E+17,0,1,GOOGLE,Twitter
HomesInSlidell,RT @ProTradersNews: $DLR $DFT $FB $GOOGL: Digital Realty Buys Fellow Data Center Operator DuPont Fabros for â€¦:,907,3/1/18 12:06,9.69182E+17,0,1,GOOGLE,Twitter
Stansberry NewsWire,Worldâ€™s Biggest Ad Agency Suffers Worst Stock Drop Since 1999 via @markets $WPP $FB $GOOGL,307,3/1/18 11:57,9.6918E+17,0,0,GOOGLE,Twitter
Stansberry NewsWire,"Companies are buying back more shares, in one effect of the corporate tax cuts via @WSJâ€¦ 18",307,3/1/18 11:51,9.69178E+17,0,0,GOOGLE,Twitter
OLEG EFF,$AMZN $GOOG $GOOGL $AAPL,3158,3/1/18 11:48,9.69178E+17,0,0,GOOGLE,Twitter
Breaking News Now,$BOX $MSFT $GOOGL: Boxâ€™s revenue forecast misses estimates; shares plunge:,0,3/1/18 11:48,9.69178E+17,0,0,GOOGLE,Twitter
finzine,$GOOGL $TWTR Russia Helped Shape Italy's Twitter Obsession With Immigrants via,27,3/1/18 11:48,9.69177E+17,0,0,GOOGLE,Twitter
Ù‚Ø§Ù‡Ø± Ø¯Ù…Ø´Ù‚ÙŠØ©,RT @fahadalhemaidi: Ø§ÙƒØ¨Ø± Ø¹Ø´Ø± Ø´Ø±ÙƒØ§Øª Ø¨Ø§Ù„Ù‚ÙŠÙ…Ø© ÙˆÙ…Ù…ÙƒÙ† ØªÙˆØµÙ„ Ù„ØªØ±Ù„ÙŠÙˆÙ† Ø¯ÙˆÙ„Ø§Ø± Ø®Ù„Ø§Ù„ Ø®Ù…Ø³ Ø³Ù†ÙˆØ§Øª Ù‚Ø§Ø¯Ù…Ù‡ $AAPL - $870 billion $GOOGL - $821 billion $MSFTâ€¦,2,3/1/18 11:31,9.69173E+17,0,9,GOOGLE,Twitter
Profectus Systems,Investopedia - trading systems tutorial via r/tradingsystems: d1 $AAPL $DIA $VIX $SPY $VXX $UVXY $NFLX $GOOGL $T $VZ,12,3/1/18 11:12,9.69169E+17,0,0,GOOGLE,Twitter
Breaking News,$HHC $AMZN $GOOGL $FB: Whitney Tilson Puts All His Childrenâ€™s College Savings In Berkshire â€¦: c,0,3/1/18 11:01,9.69166E+17,0,0,GOOGLE,Twitter
Hedge Fund Buys,$AMZN $FB $GOOGL $HHC $GOOG $BRK.A $BRK.B $GE $IBM,8,3/1/18 10:58,9.69165E+17,1,0,GOOGLE,Twitter
Seeking Alpha,$AMZN $FB $GOOGL $HHC $GOOG $BRK.A $BRK.B $GE $IBM,10,3/1/18 10:58,9.69165E+17,0,0,GOOGLE,Twitter
The Markets Daily,Kalos Management Inc. Purchases Shares of 373 Alphabet Inc $GOOGL,14,3/1/18 10:50,9.69163E+17,0,0,GOOGLE,Twitter
Transcript Daily,Patten Group Inc. Grows Holdings in Alphabet Inc $GOOGL,9,3/1/18 10:49,9.69163E+17,0,0,GOOGLE,Twitter
ProVesting,"$ROG $AAPL $AMZN $GOOGL: Big pharma, big data: why drugmakers want your health records:",6,3/1/18 10:45,9.69162E+17,0,0,GOOGLE,Twitter
finzine,$SHLD $GOOGL Alphabet-Backed Startup Clover Health Posts $22 Million Loss in 2017 via,27,3/1/18 10:38,9.6916E+17,0,0,GOOGLE,Twitter
Scuola Pesenti,â€œ$FBâ€™s problems are not identical to $GOOGLâ€™s.â€,105,3/1/18 10:37,9.6916E+17,0,0,GOOGLE,Twitter
Giovanni Franchi,â€œ$FBâ€™s problems are not identical to $GOOGLâ€™s.â€,140,3/1/18 10:36,9.69159E+17,1,1,GOOGLE,Twitter
Scuola Pesenti,"â€œThe idea that $GOOGL or $FB can solve the problem simply by hiring teams of human editors or fact checkers, or useâ€¦ 9",105,3/1/18 10:31,9.69158E+17,0,0,GOOGLE,Twitter
East4Life,RT @mchaudhry82: Thursdayâ€™s Watch2 $QQQ $NVDA $MU $NFLX $LTC.X $MSFT $NTNX $GOOGL $HON $INTC $IRBT $SPLK $MYO $MYSZ $NVAX $KSS $NKTR https:â€¦,25,3/1/18 10:30,9.69158E+17,0,2,GOOGLE,Twitter
Giovanni Franchi,"â€œThe idea that $GOOGL or $FB can solve the problem simply by hiring teams of human editors or fact checkers, or useâ€¦",140,3/1/18 10:30,9.69158E+17,1,1,GOOGLE,Twitter
Transcript Daily,Birch Hill Investment Advisors LLC Has $38.48 Million Stake in Alphabet Inc $GOOGL Cdd,9,3/1/18 10:09,9.69153E+17,0,0,GOOGLE,Twitter
Timberwolf Equity,This is a powerful picture: top media owners by $WPP ad spend. $GOOG and $FB (no. 1 and 2 now) have surged past oldâ€¦,1076,3/1/18 10:05,9.69152E+17,3,1,GOOGLE,Twitter
AdriÃ¡n Palleiro,"RT @FZucchi: 1/ NYFANG Idx shows an active daily Countâ†“ Sell 13 (Risk Lvl = 2708), is on Bar 12 of wkly Countâ†“Sell, &amp; tdy is printing a mthâ€¦",362,3/1/18 9:52,9.69148E+17,0,5,GOOGLE,Twitter
Selvin,RT @lunatictrader1: Sell signal for S&amp;P 500 = failed rally. Bearish divergence for $GOOGL. More stocks: c $SPY $GLD hâ€¦,227,3/1/18 9:46,9.69147E+17,0,2,GOOGLE,Twitter
LunaticTrader,Sell signal for S&amp;P 500 = failed rally. Bearish divergence for $GOOGL. More stocks: c $SPYâ€¦,352,3/1/18 9:38,9.69145E+17,2,2,GOOGLE,Twitter
Breaking News Now,$GOOGL $BIDU $BABA: The Trade Desk Is Moving Up In The World:,0,3/1/18 9:00,9.69135E+17,0,0,GOOGLE,Twitter
TheExtraIncome,"Ruane Cunniff &amp; Goldfarb Boosts Positions in Amazon, Alphabet $AMZN $GOOGL $JD $W $SBGI 4BMCH $NTES $SPSC",22292,3/1/18 8:18,9.69125E+17,0,0,GOOGLE,Twitter
Dan Tsataros,"$googl $goog #wow Google's Waymo Demonstrates Why You Shouldn't Fear Self-Driving Cars, In 360 Degree VR viaâ€¦",71,3/1/18 8:17,9.69125E+17,0,0,GOOGLE,Twitter
Alamentarius,"@brian_armstrong You just charge high merchant fees for speculators...a first mover advantage, that got traction inâ€¦ U",72,3/1/18 7:37,9.69114E+17,0,0,GOOGLE,Twitter
The AVal Street,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",177,3/1/18 7:20,9.6911E+17,0,28,GOOGLE,Twitter
thomaspan,RT @mchaudhry82: Thursdayâ€™s Watch2 $QQQ $NVDA $MU $NFLX $LTC.X $MSFT $NTNX $GOOGL $HON $INTC $IRBT $SPLK $MYO $MYSZ $NVAX $KSS $NKTR https:â€¦,159,3/1/18 6:49,9.69102E+17,0,2,GOOGLE,Twitter
Barry,RT @OneOClockDrop: $RCGR CRYPTO NEWS ABOUT TO HIT. 2.5 Million Float $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvx $hd $pg $unâ€¦,2,3/1/18 6:48,9.69102E+17,0,2,GOOGLE,Twitter
OneO'ClockDrop,$RCGR CRYPTO NEWS ABOUT TO HIT. 2.5 Million Float $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvx $hdâ€¦ u,262,3/1/18 6:20,9.69095E+17,5,2,GOOGLE,Twitter
SUNN,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFLâ€¦,278,3/1/18 6:16,9.69094E+17,0,1,GOOGLE,Twitter
Joe Best,RT @GrandSupercycle: When Will The MSM Commentariat Acknowledge THIS Parabolic Blow Off ? #REKT $GOOGL $AMZN $MSFT $FB $BRK $BABA $JPM $JNJâ€¦,0,3/1/18 6:16,9.69094E+17,0,1,GOOGLE,Twitter
trader618,When Will The MSM Commentariat Acknowledge THIS Parabolic Blow Off ? #REKT $GOOGL $AMZN $MSFT $FB $BRK $BABA $JPMâ€¦,549,3/1/18 6:16,9.69094E+17,1,1,GOOGLE,Twitter
Massimo DAmico,"RT @bullorbust: I don't know about everybody else, but I'm really glad to see February end!! $googl $ibm $vz #trading #bullorbust",2981,3/1/18 6:12,9.69093E+17,0,1,GOOGLE,Twitter
TheOlympiaReport,Alphabet $GOOGL Lifted to â€œStrong-Buyâ€ at Vetr,15,3/1/18 6:11,9.69093E+17,0,0,GOOGLE,Twitter
Raymond,$BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMDâ€¦,5780,3/1/18 5:50,9.69088E+17,2,1,GOOGLE,Twitter
KodiakCapðŸ“ˆðŸ“‰,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,205,3/1/18 5:41,9.69085E+17,0,20,GOOGLE,Twitter
James Jimmy Cieloha,"RT @TedatACA: @washingtonpost: Inside the huge, low-profile [and Google-funded] alliance fighting to save the FCCâ€™s net neutrality rules htâ€¦",5001,3/1/18 5:33,9.69083E+17,0,1,GOOGLE,Twitter
Joe Quispe,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,318,3/1/18 5:31,9.69083E+17,0,20,GOOGLE,Twitter
UtarSystems,"RT @dannyvena: 3 Top #AI Stocks in China to Buy Now @themotleyfool #stocks $GOOGL, $BIDU, $TCEHY, $GOOG, $BABA #DeepLearning #selfdrivingcaâ€¦",575,3/1/18 5:00,9.69075E+17,0,5,GOOGLE,Twitter
UtarSystems,"RT @dannyvena: #NVIDIA Management Talks #CloudComputing, #DeepLearning, and #SelfDrivingCars #AI #GPU @themotleyfool #stocks $MSFT, $GOOGL,â€¦",575,3/1/18 5:00,9.69075E+17,0,4,GOOGLE,Twitter
Danny Vena,"RT @dannyvena: Give up the gambling. Don't Waste Your Money on #Bitcoin, These 3 #Stocks Are Better Buys @themotleyfool #DigitalCurrency #câ€¦",147,3/1/18 4:59,9.69075E+17,0,1,GOOGLE,Twitter
Danny Vena,"RT @dannyvena: Should NVIDIA Be Concerned About Amazon's Custom AI Chip? @themotleyfool #stocks $AAPL, $MSFT, $GOOGL, $AMZN, $NVDA, $GOOG #â€¦",147,3/1/18 4:58,9.69074E+17,0,1,GOOGLE,Twitter
Danny Vena,"RT @dannyvena: #NVIDIA Management Talks #CloudComputing, #DeepLearning, and #SelfDrivingCars #AI #GPU @themotleyfool #stocks $MSFT, $GOOGL,â€¦",147,3/1/18 4:58,9.69074E+17,0,4,GOOGLE,Twitter
UtarSystems,RT @dannyvena: #Google #CloudComputing tops $1 billion per quarter. @Google Finally Reveals #Cloud Contribution in Mixed Results @themotleyâ€¦,575,3/1/18 4:58,9.69074E+17,0,6,GOOGLE,Twitter
Danny Vena,"RT @dannyvena: Can #Facebook and #Amazon Take on #YouTube? @themotleyfool #stocks $GOOGL, $AMZN, $FB, $GOOG @facebook @Amazon",147,3/1/18 4:57,9.69074E+17,0,1,GOOGLE,Twitter
#FOMOGANG,"Short everything, $Crypto is dead. #Regulations Sell everything, and I mean everything! $BTC $ETH $BNB $AMZNâ€¦",1523,3/1/18 4:56,9.69074E+17,0,0,GOOGLE,Twitter
Danny Vena,RT @dannyvena: #Google #CloudComputing tops $1 billion per quarter. @Google Finally Reveals #Cloud Contribution in Mixed Results @themotleyâ€¦,147,3/1/18 4:56,9.69074E+17,0,6,GOOGLE,Twitter
Danny Vena,"RT @dannyvena: #Waymo Expands Its Fleet to Launch Ride-Hailing Service @themotleyfool #stocks $GOOGL, $GOOG, $FCAU @Waymo",147,3/1/18 4:56,9.69074E+17,0,1,GOOGLE,Twitter
Maria Chaudhry,Thursdayâ€™s Watch2 $QQQ $NVDA $MU $NFLX $LTC.X $MSFT $NTNX $GOOGL $HON $INTC $IRBT $SPLK $MYO $MYSZ $NVAX $KSS $NKTR,463,3/1/18 4:39,9.6907E+17,2,2,GOOGLE,Twitter
Larry,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,335,3/1/18 4:36,9.69069E+17,0,20,GOOGLE,Twitter
ChartMill,A Current Ratio of 5.14 indicates that $GOOGL has no problem at all paying its short term obligations.â€¦,407,3/1/18 4:32,9.69068E+17,1,0,GOOGLE,Twitter
Exact Option Picks,ACTIVE TRADERS Try one of these FREE trading guides: $NFLX $TSLA $AAPL $WYNN $GS $FB $AMZN $GOOGL $NVDA,4,3/1/18 4:30,9.69067E+17,0,0,GOOGLE,Twitter
Justin Pulitzer,ðŸ†• Monthly Subscription - Mid Week Review VIDEO 3/1: 8 $SPY $IWM $QQQ $VIX $TLT $HYG $CL_Fâ€¦ U,200,3/1/18 4:27,9.69067E+17,3,1,GOOGLE,Twitter
Justin Pulitzer,ðŸ†• Ã€ La Carte - Mid Week Review VIDEO 3/1: 8 $SPY $IWM $QQQ $VIX $TLT $HYG $CL_F $XLE $UUPâ€¦ 9,200,3/1/18 4:26,9.69066E+17,1,0,GOOGLE,Twitter
Hotpage News,"Google opens its Slack competitor, Hangouts Chat, to everyone $GOOG $GOOGL -",18309,3/1/18 4:21,9.69065E+17,0,0,GOOGLE,Twitter
Rob Enderle,RT @rimisback: BlackBerry QNX Hypervisor brings Android to the car. CES 2018 - Connected Car Magazine $NVDA $AAPL $MBLY $INTC $BIDU $GOOGLâ€¦,931,3/1/18 4:19,9.69065E+17,0,2,GOOGLE,Twitter
RG,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,120,3/1/18 4:19,9.69065E+17,0,20,GOOGLE,Twitter
Hotpage News,Google starts a push for cross-platform app development with Flutter SDK $GOOG $GOOGL -,18309,3/1/18 4:18,9.69064E+17,0,0,GOOGLE,Twitter
Hotpage News,Google is trying to guess what you're asking as it gears up for voice search battle $GOOG $GOOGL -,18309,3/1/18 4:16,9.69064E+17,1,0,GOOGLE,Twitter
Hotpage News,#Spotify said it's relying more on Google's cloud even as the companies compete in music streaming $GOOG $GOOGL - D,18309,3/1/18 4:16,9.69064E+17,0,0,GOOGLE,Twitter
matt tucker,RT @TradeInTheZone: Whoa. $GOOGL $AAPL,57,3/1/18 4:11,9.69063E+17,0,2,GOOGLE,Twitter
Exact Option Picks,Don't miss our next FREE OPTION TRADE. Sign up for our Daily Free Trades at $NVDA $TSLA $GS $PYPL $BAC $GOOGL $FB,4,3/1/18 4:00,9.6906E+17,0,0,GOOGLE,Twitter
TSXTIM,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",110,3/1/18 3:44,9.69056E+17,0,28,GOOGLE,Twitter
.,@JimmyButler please donâ€™t turn into @drose @Timberwolves @cavs @nba $AAPL $SPY $FB $BABA $TSLA @realDonaldTrump $QQQ $GOOGL $AMZN,730,3/1/18 3:39,9.69054E+17,0,0,GOOGLE,Twitter
Bull or Bust,"I don't know about everybody else, but I'm really glad to see February end!! $googl $ibm $vz #trading #bullorbust",39,3/1/18 3:34,9.69053E+17,2,1,GOOGLE,Twitter
Exact Option Picks,ACTIVE TRADERS Try one of these FREE trading guides: $NFLX $TSLA $AAPL $NKE $GS $FB $AMZN $GOOGL $NVDA,4,3/1/18 3:30,9.69052E+17,0,0,GOOGLE,Twitter
VMG,$GOOGL needs to hold 1197 ... if market weak it could drop pretty quick 0,147,3/1/18 3:22,9.6905E+17,0,0,GOOGLE,Twitter
Bonnie Buchanan,"RT @dannyvena: 3 Top #DeepLearning Stocks to Buy Now @themotleyfool #stocks $GOOGL, $MSFT $BIDU $CAR, $IT, $GOOG #ArtificialIntelligence #Mâ€¦",1454,3/1/18 3:10,9.69047E+17,0,5,GOOGLE,Twitter
Stansberry NewsWire,China February factory growth picks up to six-month high: Caixin PMI On the heels of weakeâ€¦,307,3/1/18 3:08,9.69047E+17,0,0,GOOGLE,Twitter
Exact Option Picks,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! 8 $AMZN $GOOGL $BABA $MSFT,4,3/1/18 3:00,9.69045E+17,0,0,GOOGLE,Twitter
UtarSystems,"RT @dannyvena: 3 Top #DeepLearning Stocks to Buy Now @themotleyfool #stocks $GOOGL, $MSFT $BIDU $CAR, $IT, $GOOG #ArtificialIntelligence #Mâ€¦",575,3/1/18 3:00,9.69045E+17,0,5,GOOGLE,Twitter
Derrick Zierler,"My 5 #wearabletechnology Questions Answered By Dr. John Fan, CEO of @kopin -&gt; D $KOPN $GOOGL $AAPL #AR #wearables",1215,3/1/18 2:48,9.69042E+17,2,1,GOOGLE,Twitter
Ricky Mo,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",180,3/1/18 2:36,9.69039E+17,0,28,GOOGLE,Twitter
Slim Fairview,@FastCompany $AAPL $GOOGL $NFLX $amzn $fb 62 is the New 60 Guide to Fine Dining (Screenplaâ€¦,585,3/1/18 2:35,9.69038E+17,0,0,GOOGLE,Twitter
Rishesh Singh,Top Sell Money Flow - 02.28.2018 - $AAPL $EEM $MSFT $AMZN $NVDA $INTC $FB $GOOGL $T $GOOG,9921,3/1/18 2:32,9.69038E+17,1,0,GOOGLE,Twitter
Exact Option Picks,ACTIVE TRADERS Try one of these FREE trading guides: $NFLX $TSLA $AAPL $HD $GS $FB $AMZN $GOOGL $NVDA,4,3/1/18 2:30,9.69037E+17,0,0,GOOGLE,Twitter
ProVesting,$AAPL $AMZN $GOOGL $FB: Spotifyâ€™s IPO Filing Is Mostly Better Than Expected:,6,3/1/18 2:25,9.69036E+17,0,0,GOOGLE,Twitter
Steve D,RT @TradeInTheZone: Whoa. $GOOGL $AAPL,92,3/1/18 2:22,9.69035E+17,0,2,GOOGLE,Twitter
MikeTheDayTrader,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",2318,3/1/18 2:09,9.69032E+17,0,28,GOOGLE,Twitter
Slim Fairview,$NFLX $amzn $cmcsa @CNBCTopStories 4. May 2016 $AAPL $GOOGL $FB India @WSJIndia c Regardâ€¦,585,3/1/18 2:09,9.69032E+17,0,0,GOOGLE,Twitter
Ed â˜¯ï¸,RT @IndexModel: I'm nor buying this stocked market and if come into my van of a blog I will tell you why $TSLA $GOOGL,489,3/1/18 2:09,9.69032E+17,0,2,GOOGLE,Twitter
Mark Hill,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,5135,3/1/18 2:07,9.69031E+17,0,20,GOOGLE,Twitter
Eugene L â™‹ï¸,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",1015,3/1/18 2:06,9.69031E+17,0,28,GOOGLE,Twitter
Hu Roberto,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,229,3/1/18 2:01,9.6903E+17,0,20,GOOGLE,Twitter
Tickwatcher MF,"Top #money flow today. Free stocks app $AAPL, $SPY, $EEM, $JPM, $MSFT, $XOM, $AMZN, $BABA,â€¦",4234,3/1/18 2:01,9.6903E+17,0,0,GOOGLE,Twitter
Exact Option Picks,Don't miss our next FREE OPTION TRADE. Sign up for our Daily Free Trades at 8 $NVDA $TSLA $GS $GILD $F $GOOGL $FB,4,3/1/18 2:00,9.6903E+17,0,0,GOOGLE,Twitter
Robert Ramos,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",251,3/1/18 1:52,9.69028E+17,0,28,GOOGLE,Twitter
Rey,"RT @CNBCFastMoney: As $AAPL inches closer to becoming the first $1 trillion stock, Jeff DeGraaf of Renaissance Macro Research says $MSFT anâ€¦",128,3/1/18 1:30,9.69022E+17,0,28,GOOGLE,Twitter
son of sun,RT @SeekingAlpha: $FB $GOOG $GOOGL $NFLX $AMZN $P $ROKU,591,3/1/18 1:30,9.69022E+17,0,1,GOOGLE,Twitter
Exact Option Picks,ACTIVE TRADERS Try one of these FREE trading guides: $NFLX $TSLA $AAPL $SBUX $GS $FB $AMZN $GOOGL $NVDA,4,3/1/18 1:30,9.69022E+17,0,0,GOOGLE,Twitter
Lost on island,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,79,3/1/18 1:27,9.69021E+17,0,20,GOOGLE,Twitter
son of sun,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,591,3/1/18 1:27,9.69021E+17,0,20,GOOGLE,Twitter
James Cureton,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,152,3/1/18 1:26,9.69021E+17,0,20,GOOGLE,Twitter
Anthony,/es Headed to 2700. Stabilize there should fly. Higher low. Watching $ba $tsla $googl at that point,65,3/1/18 1:25,9.69021E+17,0,0,GOOGLE,Twitter
Tech Stocks,$FB $GOOG $GOOGL $NFLX $AMZN $P $ROKU,9,3/1/18 1:25,9.69021E+17,0,0,GOOGLE,Twitter
Seeking Alpha,$FB $GOOG $GOOGL $NFLX $AMZN $P $ROKU,10,3/1/18 1:25,9.69021E+17,0,1,GOOGLE,Twitter
Chris Z,Just pushed an update to make #LazyFA more mobile friendly...still a work in progress on mobile but the site is becâ€¦,196,3/1/18 1:21,9.6902E+17,1,0,GOOGLE,Twitter
WallStScott,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,7374,3/1/18 1:18,9.69019E+17,0,20,GOOGLE,Twitter
Feldberg Mrkt Trends,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,5012,3/1/18 1:17,9.69019E+17,0,20,GOOGLE,Twitter
MoabMan,RT @IndexModel: I'm nor buying this stocked market and if come into my van of a blog I will tell you why $TSLA $GOOGL,65,3/1/18 1:08,9.69016E+17,0,2,GOOGLE,Twitter
LMT978,RT @HedgeMind: Notable hedge fund manager Dan Loeb had a great year 2017 relative to many of his value peers. His market outperformance isâ€¦,972,3/1/18 1:07,9.69016E+17,0,20,GOOGLE,Twitter
RAUL,I'm nor buying this stocked market and if come into my van of a blog I will tell you why $TSLA $GOOGL,1161,3/1/18 1:04,9.69015E+17,3,2,GOOGLE,Twitter
